Date,Close,High,Low,Open,Volume,BTC-INR
2021-09-01,3565117.5,3583707.25,3400222.0,3438139.5,2856602704762,BTC-INR
2021-09-02,3603614.5,3677141.0,3550906.5,3562258.0,2886244298525,BTC-INR
2021-09-03,3651584.75,3720951.0,3535329.5,3600730.75,3153819959103,BTC-INR
2021-09-04,3645690.5,3689557.0,3616796.0,3650413.25,2735206457343,BTC-INR
2021-09-05,3777727.5,3786158.0,3616052.75,3645196.5,2213396207532,BTC-INR
2021-09-06,3848050.75,3852910.5,3731189.25,3778865.5,2842826435407,BTC-INR
2021-09-07,3435499.0,3862870.5,3179006.5,3850020.5,4785808471068,BTC-INR
2021-09-08,3402109.25,3472734.0,3280754.75,3436719.75,3617373216678,BTC-INR
2021-09-09,3411249.5,3475570.5,3367572.5,3378736.75,2843673948236,BTC-INR
2021-09-10,3300138.75,3460431.0,3260477.0,3411634.75,2878889931642,BTC-INR
2021-09-11,3323487.0,3379942.75,3295312.25,3299104.25,2536638336210,BTC-INR
2021-09-12,3386781.25,3409008.0,3293268.0,3323867.25,2050009988662,BTC-INR
2021-09-13,3306672.0,3431315.0,3208430.25,3386336.0,3013009518182,BTC-INR
2021-09-14,3468075.0,3477395.25,3291133.5,3306449.75,2846495281516,BTC-INR
2021-09-15,3540005.25,3560147.75,3445908.0,3468480.25,2240005373032,BTC-INR
2021-09-16,3515190.0,3560387.5,3464064.5,3538723.75,2336745034658,BTC-INR
2021-09-17,3483557.25,3537444.0,3450597.0,3514281.0,2117196590852,BTC-INR
2021-09-18,3558055.0,3595893.25,3470274.0,3483999.75,2105988244711,BTC-INR
2021-09-19,3482905.25,3561740.25,3457844.75,3557354.5,1987422592164,BTC-INR
2021-09-20,3155842.75,3487920.25,3136586.0,3482993.0,3234366604986,BTC-INR
2021-09-21,3003004.0,3212509.5,2936202.25,3168249.25,3593913891022,BTC-INR
2021-09-22,3219073.0,3241056.75,2996809.25,3001843.75,2817576398213,BTC-INR
2021-09-23,3315061.0,3318725.75,3184678.5,3218023.0,2528587093855,BTC-INR
2021-09-24,3162135.0,3324893.25,3020401.5,3315002.25,3162104909147,BTC-INR
2021-09-25,3153044.25,3173687.25,3082429.25,3162219.0,2332842153795,BTC-INR
2021-09-26,3189358.0,3247977.0,3015151.5,3153415.75,2263201077771,BTC-INR
2021-09-27,3118076.25,3266927.5,3114746.75,3191251.0,2287117777256,BTC-INR
2021-09-28,3043267.25,3156827.0,3035637.25,3115504.5,2240847072970,BTC-INR
2021-09-29,3089169.75,3156943.5,3028073.0,3045524.75,2274445577158,BTC-INR
2021-09-30,3251677.75,3272947.5,3080267.25,3088196.5,2312414691786,BTC-INR
2021-10-01,3567979.5,3591045.25,3214413.25,3253596.75,3177471487215,BTC-INR
2021-10-02,3537914.0,3580223.5,3519673.25,3569501.5,2270122674635,BTC-INR
2021-10-03,3574140.25,3643151.25,3496819.0,3535581.5,1975279211682,BTC-INR
2021-10-04,3662498.25,3686738.0,3500385.5,3574804.25,2489484562047,BTC-INR
2021-10-05,3841122.5,3865425.75,3659510.5,3667126.0,2674882208326,BTC-INR
2021-10-06,4139246.0,4154715.25,3785756.25,3839023.75,3666211984342,BTC-INR
2021-10-07,4026320.25,4137539.25,4008203.75,4137539.25,2754344746173,BTC-INR
2021-10-08,4064102.5,4198278.5,4025986.5,4026033.0,2620714542109,BTC-INR
2021-10-09,4129844.5,4162129.75,4046578.5,4061236.0,2441113027981,BTC-INR
2021-10-10,4124631.5,4237514.0,4076954.25,4128687.25,2976681987176,BTC-INR
2021-10-11,4334517.5,4355590.0,4105674.0,4121810.75,3214976710157,BTC-INR
2021-10-12,4230211.5,4337754.5,4110270.5,4337687.5,3101172540926,BTC-INR
2021-10-13,4322679.0,4342361.0,4097070.5,4230000.0,3139097558219,BTC-INR
2021-10-14,4298842.5,4400963.5,4274195.5,4320550.5,2746010720352,BTC-INR
2021-10-15,4615743.0,4708602.0,4264985.5,4300670.5,3880308714999,BTC-INR
2021-10-16,4563153.5,4666740.5,4511741.5,4616910.0,2566707320742,BTC-INR
2021-10-17,4616900.0,4623793.5,4433681.5,4562814.0,2177606112349,BTC-INR
2021-10-18,4666578.0,4712128.5,4522867.5,4616539.0,2863138602168,BTC-INR
2021-10-19,4827383.0,4840358.0,4624857.0,4667864.0,3040210110656,BTC-INR
2021-10-20,4936755.5,5008418.5,4776326.5,4829080.0,3051317469703,BTC-INR
2021-10-21,4657473.5,4985084.0,4650528.5,4937458.0,3436991753736,BTC-INR
2021-10-22,4551546.5,4763802.0,4506134.0,4659548.5,2882319838488,BTC-INR
2021-10-23,4604490.0,4630411.0,4486621.0,4551724.0,2016177242470,BTC-INR
2021-10-24,4569445.0,4612904.0,4472735.0,4602594.5,2048548828680,BTC-INR
2021-10-25,4733682.5,4781520.0,4551523.0,4566677.0,2332675085809,BTC-INR
2021-10-26,4520599.0,4745486.5,4492692.5,4733152.0,2612059573602,BTC-INR
2021-10-27,4388398.5,4606226.0,4364088.5,4519716.0,3275937553061,BTC-INR
2021-10-28,4534387.0,4647566.0,4353367.5,4387523.5,3385118539714,BTC-INR
2021-10-29,4662651.0,4718126.5,4511955.0,4534591.5,2761632708299,BTC-INR
2021-10-30,4637240.5,4670307.5,4564526.5,4663505.0,2409547711473,BTC-INR
2021-10-31,4594486.5,4676004.0,4501282.5,4634367.5,2415757956329,BTC-INR
2021-11-01,4564969.5,4676400.5,4477646.5,4594598.5,2705153041501,BTC-INR
2021-11-02,4723805.0,4794668.5,4540150.0,4561890.0,2820149342520,BTC-INR
2021-11-03,4687222.5,4732238.5,4562534.0,4725892.0,2688971483457,BTC-INR
2021-11-04,4576860.0,4698636.0,4531055.0,4685120.5,2429174069650,BTC-INR
2021-11-05,4534984.0,4648175.5,4514025.0,4577444.5,2270627746348,BTC-INR
2021-11-06,4564794.5,4569483.5,4463620.0,4530770.0,2158586629063,BTC-INR
2021-11-07,4698392.5,4698392.5,4557747.0,4566830.5,1834541671928,BTC-INR
2021-11-08,4994456.0,5002351.5,4699659.5,4699659.5,3039953807527,BTC-INR
2021-11-09,4967632.0,5067990.5,4920109.0,4993192.5,3141901918012,BTC-INR
2021-11-10,4835980.0,5109431.5,4702472.0,4966260.5,3625824595108,BTC-INR
2021-11-11,4827272.5,4885997.0,4776151.5,4834764.0,2666754438179,BTC-INR
2021-11-12,4769818.0,4865375.0,4636567.5,4820882.0,2682812771408,BTC-INR
2021-11-13,4793764.0,4826938.0,4707079.0,4769980.0,2265973752900,BTC-INR
2021-11-14,4867364.0,4869471.0,4732663.5,4792711.5,1867790775632,BTC-INR
2021-11-15,4730660.0,4933470.0,4729948.0,4871412.0,2274511689967,BTC-INR
2021-11-16,4479537.5,4742816.5,4389488.0,4742816.5,3487975591390,BTC-INR
2021-11-17,4482920.0,4516244.0,4346629.5,4477927.5,2909381817310,BTC-INR
2021-11-18,4223737.5,4526044.0,4194691.5,4482335.0,3070019755820,BTC-INR
2021-11-19,4318915.0,4334455.5,4134744.75,4220325.0,2876008818595,BTC-INR
2021-11-20,4436149.5,4448238.5,4270624.0,4318581.0,2275715152584,BTC-INR
2021-11-21,4364864.0,4458980.0,4356022.5,4438625.0,1941501365857,BTC-INR
2021-11-22,4189614.5,4404670.0,4145311.25,4363108.0,2607740296122,BTC-INR
2021-11-23,4285860.0,4310478.5,4139410.5,4190750.75,2790715501631,BTC-INR
2021-11-24,4199930.0,4303290.5,4167445.25,4285620.0,2733931113289,BTC-INR
2021-11-25,4267368.0,4423106.5,4264574.5,4265972.5,2554401255608,BTC-INR
2021-11-26,4020571.5,4409592.0,4020571.5,4392957.5,3138022086248,BTC-INR
2021-11-27,4114036.25,4152627.0,4027971.0,4033080.5,2293684054014,BTC-INR
2021-11-28,4296522.0,4307433.5,4021094.75,4113882.0,2110184804978,BTC-INR
2021-11-29,4338680.5,4423593.5,4264692.5,4299783.0,2429598278545,BTC-INR
2021-11-30,4278323.0,4433189.0,4212004.5,4340448.0,2755022351063,BTC-INR
2021-12-01,4293276.5,4418358.5,4243259.5,4271008.5,2765033882263,BTC-INR
2021-12-02,4234772.0,4297464.5,4191520.0,4292341.5,2427887321387,BTC-INR
2021-12-03,4036931.75,4319752.5,3950822.0,4237122.5,2996852175730,BTC-INR
2021-12-04,3701246.0,4060011.75,3229245.75,4046695.5,4617891051784,BTC-INR
2021-12-05,3714842.75,3743933.5,3600199.75,3701307.25,2799041808938,BTC-INR
2021-12-06,3813502.75,3839716.5,3564907.0,3718201.25,2842812509655,BTC-INR
2021-12-07,3823234.75,3917126.0,3784301.75,3813442.75,2539529677562,BTC-INR
2021-12-08,3807230.5,3860509.25,3681732.5,3820788.75,2146900733252,BTC-INR
2021-12-09,3603971.5,3829286.0,3582638.0,3803106.0,2238005010671,BTC-INR
2021-12-10,3580690.5,3782078.0,3564045.75,3601705.25,2346992398635,BTC-INR
2021-12-11,3737606.0,3744852.5,3557880.0,3582307.0,1951684535450,BTC-INR
2021-12-12,3793918.75,3840760.25,3689400.0,3737026.5,1661445073306,BTC-INR
2021-12-13,3543970.0,3801397.0,3479747.25,3795161.25,2439111163434,BTC-INR
2021-12-14,3544772.0,3683079.5,3520315.75,3541872.5,2634178652490,BTC-INR
2021-12-15,3726499.5,3775172.25,3564781.25,3679157.0,2784912899343,BTC-INR
2021-12-16,3630568.5,3762570.5,3620244.25,3726784.75,2076953786066,BTC-INR
2021-12-17,3513788.5,3656568.5,3469524.25,3629677.5,2502334518108,BTC-INR
2021-12-18,3562919.75,3596489.25,3467875.5,3515090.0,1984814306502,BTC-INR
2021-12-19,3550821.0,3657291.0,3536619.5,3563307.0,1912293931322,BTC-INR
2021-12-20,3551600.75,3590326.75,3455640.25,3550824.75,2345641257212,BTC-INR
2021-12-21,3703848.25,3725695.25,3537859.5,3552040.0,2047763135300,BTC-INR
2021-12-22,3669738.25,3749855.25,3660129.5,3703884.75,1844960665394,BTC-INR
2021-12-23,3812273.5,3851593.75,3618877.0,3669575.0,2118698792255,BTC-INR
2021-12-24,3817532.25,3891754.75,3790986.75,3813888.25,1830406716954,BTC-INR
2021-12-25,3788061.5,3844153.25,3773552.75,3819990.25,1429495926229,BTC-INR
2021-12-26,3830783.25,3859950.75,3741333.75,3787974.0,1580608812888,BTC-INR
2021-12-27,3797046.0,3894623.25,3793295.0,3830262.5,1823852628729,BTC-INR
2021-12-28,3556736.0,3800003.25,3542872.75,3800003.25,2498547655888,BTC-INR
2021-12-29,3463408.25,3596734.0,3445271.5,3559353.0,2240787722867,BTC-INR
2021-12-30,3511630.75,3566338.75,3434743.5,3466830.75,1986367594893,BTC-INR
2021-12-31,3450573.5,3594116.25,3413930.25,3510979.25,2755169279236,BTC-INR
2022-01-01,3553432.75,3563902.25,3449235.25,3450968.25,1831803243622,BTC-INR
2022-01-02,3527718.0,3567933.25,3491593.75,3552994.25,2082686540797,BTC-INR
2022-01-03,3456649.25,3531323.0,3410128.75,3527593.0,2460646918166,BTC-INR
2022-01-04,3420983.25,3534167.75,3411754.25,3456704.0,3167347616781,BTC-INR
2022-01-05,3242895.75,3489761.0,3185429.5,3421116.0,2742872530982,BTC-INR
2022-01-06,3211969.75,3257989.0,3177156.5,3242635.75,2248036372851,BTC-INR
2022-01-07,3084876.25,3211422.25,3051867.25,3211422.25,6249981533485,BTC-INR
2022-01-08,3098125.5,3134871.75,3019312.5,3085140.75,2083510136116,BTC-INR
2022-01-09,3112181.75,3167164.75,3068744.5,3098183.75,1581232675666,BTC-INR
2022-01-10,3097138.5,3128100.0,2949055.25,3112080.0,2377528686813,BTC-INR
2022-01-11,3154570.0,3173758.5,3059900.75,3097008.5,1943389594187,BTC-INR
2022-01-12,3243415.0,3256174.5,3136662.25,3155037.0,2472273700254,BTC-INR
2022-01-13,3150603.0,3269740.0,3138328.5,3243241.0,3527830296050,BTC-INR
2022-01-14,3196112.0,3217748.25,3111896.75,3151143.25,1748411820799,BTC-INR
2022-01-15,3201873.75,3242457.75,3164175.75,3196275.25,1362350297205,BTC-INR
2022-01-16,3202534.5,3221110.75,3165806.25,3201476.5,1329782597127,BTC-INR
2022-01-17,3137342.5,3207400.75,3095291.25,3202849.5,1610672411911,BTC-INR
2022-01-18,3162067.25,3173928.25,3085524.5,3137307.0,1672770829899,BTC-INR
2022-01-19,3107925.5,3159638.25,3077026.0,3161948.5,1719198670464,BTC-INR
2022-01-20,3028362.0,3226499.75,3027796.5,3107903.0,1517294473618,BTC-INR
2022-01-21,2713170.0,3056650.75,2663614.0,3029790.25,3200971802358,BTC-INR
2022-01-22,2606967.0,2730397.75,2556286.5,2714232.25,2955562433293,BTC-INR
2022-01-23,2699641.25,2711288.25,2588713.0,2608240.25,1936201519394,BTC-INR
2022-01-24,2736064.25,2779855.25,2476164.75,2699561.5,3124392373784,BTC-INR
2022-01-25,2762910.25,2799101.5,2673707.75,2736099.75,1975935308810,BTC-INR
2022-01-26,2765090.25,2906037.0,2729320.25,2762649.5,2350348805895,BTC-INR
2022-01-27,2793149.75,2793908.5,2682047.25,2764321.75,1883354302944,BTC-INR
2022-01-28,2833883.5,2846524.75,2718766.0,2792413.5,1667946759411,BTC-INR
2022-01-29,2860422.5,2893279.5,2805543.5,2833612.0,1289590381602,BTC-INR
2022-01-30,2845582.5,2871754.75,2809569.0,2861453.0,1098946750782,BTC-INR
2022-01-31,2869150.25,2882034.5,2755844.5,2845783.5,1545899767167,BTC-INR
2022-02-01,2895895.25,2926063.75,2851756.0,2869048.75,1516479295088,BTC-INR
2022-02-02,2764916.5,2902695.25,2755125.0,2895928.25,1433240098660,BTC-INR
2022-02-03,2773377.75,2773377.75,2724491.75,2764304.5,1387751392286,BTC-INR
2022-02-04,3097888.75,3099897.5,2770764.25,2772979.5,2195514181040,BTC-INR
2022-02-05,3093431.75,3123738.0,3063344.0,3097934.0,1467013237037,BTC-INR
2022-02-06,3165757.5,3172352.25,3078781.75,3093428.5,1204881706043,BTC-INR
2022-02-07,3273052.0,3312974.0,3116351.5,3165335.5,2138359289554,BTC-INR
2022-02-08,3295456.0,3383248.25,3198431.0,3274124.75,2470887200088,BTC-INR
2022-02-09,3316948.25,3345389.25,3232770.5,3293832.0,1739005325584,BTC-INR
2022-02-10,3290850.0,3433155.75,3266343.25,3317621.5,2427967051170,BTC-INR
2022-02-11,3207868.0,3295529.75,3185674.25,3291304.5,2038954146372,BTC-INR
2022-02-12,3195502.75,3252090.0,3165858.25,3208197.75,1373103075003,BTC-INR
2022-02-13,3184215.75,3229434.75,3173299.25,3194904.75,1112397255525,BTC-INR
2022-02-14,3223218.5,3236255.5,3150407.75,3181188.5,1576364253654,BTC-INR
2022-02-15,3350889.75,3358997.0,3213384.5,3223184.25,1708074589226,BTC-INR
2022-02-16,3295420.5,3351120.75,3264610.5,3351120.75,1483667185640,BTC-INR
2022-02-17,3043476.5,3309531.5,3023259.25,3293562.5,1970523328666,BTC-INR
2022-02-18,2989689.5,3053675.5,2960141.75,3044536.5,1740893939354,BTC-INR
2022-02-19,2996499.0,3018659.75,2965946.0,2989319.5,1025906582062,BTC-INR
2022-02-20,2870256.25,2996330.0,2846432.75,2996196.25,1369770188988,BTC-INR
2022-02-21,2774695.25,2934749.5,2766205.0,2869646.25,2191330705167,BTC-INR
2022-02-22,2857152.25,2862661.5,2724190.75,2774208.25,1902464592046,BTC-INR
